User_ID,Name,Age,Country,Signup_Date,Email_Confirmed,Subscription_Type,Monthly_Spend,Churned
15332,Eve,45,UK,2021-04-04,True,Premium,80.15,No
15333,Eve,22,Australia,2023-10-24,False,Basic,307.53,No
15334,Grace,29,Canada,2021-12-06,False,Free,362.76,Yes
15335,David,20,Australia,2019-10-31,False,Premium,156.08,Yes
15336,Charlie,58,Australia,2019-06-16,False,Free,401.84,No
15337,Grace,55,India,2020-05-08,True,Free,156.48,No
15338,Faythe,19,Australia,2019-03-28,True,Enterprise,136.03,No
15339,Faythe,43,India,2022-06-03,True,Free,37.55,No
15340,Grace,19,Australia,2019-04-30,False,Free,292.75,No
15341,Bob,29,Germany,2022-06-25,True,Premium,266.23,Yes
15342,Eve,57,UK,2023-03-09,False,Premium,331.24,No
15343,Charlie,19,Canada,2021-08-03,False,Basic,234.0,No
15344,David,58,USA,2019-12-19,True,Premium,102.83,Yes
15345,Alice,33,USA,2022-03-13,False,Free,51.8,No
15346,David,47,Canada,2023-11-04,True,Basic,249.62,No
15347,David,53,UK,2019-12-16,True,Basic,268.63,No
15348,Charlie,21,UK,2023-03-19,False,Premium,466.13,Yes
15349,Eve,28,Australia,2021-10-14,False,Enterprise,247.31,Yes
15350,Charlie,41,USA,2023-11-08,False,Enterprise,466.36,No
15351,Alice,35,Canada,2022-09-02,True,Premium,317.67,No
15352,Grace,44,Australia,2021-02-08,True,Enterprise,75.13,Yes
15353,Charlie,54,Canada,2021-11-15,True,Free,43.02,Yes
15354,Bob,19,USA,2023-04-03,True,Premium,480.79,No
15355,David,32,Canada,2019-11-18,False,Basic,101.89,Yes
15356,Eve,28,Canada,2019-10-23,False,Enterprise,173.86,Yes
15357,Faythe,44,Australia,2019-05-11,False,Free,17.7,No
15358,Alice,40,India,2019-01-17,True,Free,137.43,No
15359,Faythe,52,India,2021-02-08,True,Enterprise,478.21,No
15360,David,47,Germany,2023-05-25,True,Basic,45.65,No
15361,Charlie,41,Australia,2021-07-24,False,Basic,449.32,No
15362,Faythe,36,Germany,2021-07-10,False,Basic,32.76,No
15363,Bob,46,UK,2019-07-04,True,Basic,325.47,Yes
15364,Charlie,30,India,2021-12-08,False,Premium,247.69,Yes
15365,David,40,India,2021-04-03,True,Basic,365.32,No
15366,Faythe,29,India,2019-03-17,True,Premium,388.86,No
15367,Grace,58,India,2023-12-18,False,Basic,338.91,Yes
15368,Alice,46,UK,2020-06-11,True,Basic,98.2,No
15369,Faythe,23,USA,2021-10-26,True,Basic,317.24,Yes
15370,Grace,40,UK,2019-02-03,False,Premium,308.96,No
15371,Grace,48,USA,2019-02-28,False,Basic,425.21,Yes
15372,Faythe,38,Germany,2021-12-26,True,Premium,57.1,Yes
15373,Eve,41,India,2019-09-12,True,Free,301.67,No
15374,Faythe,25,Australia,2020-02-07,False,Free,102.94,No
15375,David,26,Australia,2022-03-26,False,Basic,331.78,Yes
15376,Grace,39,USA,2019-02-01,True,Enterprise,259.15,No
15377,Alice,21,UK,2019-01-10,True,Enterprise,94.97,No
15378,David,30,USA,2023-09-24,False,Enterprise,61.6,Yes
15379,Bob,51,Canada,2022-10-30,True,Basic,349.28,No
15380,Charlie,20,Germany,2020-12-31,True,Basic,408.97,No
15381,Faythe,54,Germany,2022-10-04,False,Basic,185.02,No
15382,Eve,45,India,2020-08-11,True,Free,311.05,No
15383,Alice,43,India,2020-06-15,False,Premium,402.92,No
15384,Eve,51,UK,2022-03-25,False,Basic,361.79,No
15385,Eve,32,USA,2021-11-16,True,Enterprise,364.71,No
15386,Eve,25,Canada,2022-03-22,False,Free,278.88,Yes
15387,Faythe,52,Germany,2021-06-10,False,Premium,68.39,Yes
15388,Alice,41,USA,2022-08-01,False,Basic,473.39,No
15389,Alice,54,Canada,2020-09-19,True,Enterprise,153.5,Yes
15390,Grace,21,Australia,2022-06-27,False,Free,57.2,Yes
15391,Eve,29,USA,2021-06-29,True,Basic,431.85,No
15392,Grace,36,India,2020-03-04,False,Enterprise,441.29,No
15393,Grace,32,Australia,2023-04-30,False,Basic,438.1,No
15394,Charlie,47,Australia,2022-08-02,False,Free,258.24,Yes
15395,Faythe,54,Germany,2023-03-10,False,Basic,154.57,No
15396,Faythe,29,Canada,2019-10-21,False,Basic,405.88,No
15397,David,36,India,2020-03-19,True,Free,463.79,No
15398,Grace,51,Australia,2019-10-15,True,Basic,5.13,Yes
15399,Faythe,24,UK,2019-11-02,False,Premium,452.86,Yes
15400,Eve,45,UK,2021-12-30,False,Enterprise,118.14,No
15401,Bob,45,India,2019-06-12,True,Basic,397.37,No
15402,Eve,46,Canada,2023-02-13,False,Free,405.18,No
15403,Alice,54,Canada,2020-08-10,False,Basic,280.9,Yes
15404,Faythe,37,Germany,2022-09-28,True,Enterprise,218.8,No
15405,Faythe,28,India,2023-03-21,False,Basic,112.32,Yes
15406,David,56,UK,2022-02-04,True,Basic,120.03,No
15407,Grace,59,India,2020-09-22,False,Enterprise,248.78,No
15408,Bob,40,USA,2021-03-09,True,Enterprise,71.29,No
15409,Faythe,37,Canada,2020-08-31,True,Premium,338.34,No
15410,David,37,Australia,2020-11-23,True,Basic,15.86,Yes
15411,David,28,USA,2023-03-02,True,Free,13.41,No
15412,Bob,19,UK,2021-10-21,False,Free,255.08,No
15413,Eve,30,Canada,2023-06-10,False,Free,132.97,Yes
15414,Eve,30,UK,2020-04-20,True,Free,238.73,No
15415,Eve,58,UK,2023-01-16,False,Enterprise,278.86,No
15416,Charlie,32,UK,2021-08-21,False,Basic,155.64,Yes
15417,Grace,48,Germany,2019-03-06,False,Premium,439.54,Yes
15418,Grace,40,UK,2021-06-29,False,Free,248.07,Yes
15419,Eve,39,UK,2023-02-17,True,Enterprise,411.13,No
15420,Bob,33,USA,2020-09-06,False,Basic,446.46,No
15421,Charlie,59,USA,2020-02-26,False,Enterprise,444.64,No
15422,Grace,46,USA,2021-10-01,False,Premium,32.87,Yes
15423,Eve,37,Canada,2023-04-09,False,Premium,22.47,No
15424,Charlie,45,Germany,2022-03-20,False,Free,296.02,Yes
15425,Bob,44,Canada,2022-11-15,True,Basic,205.05,Yes
15426,Eve,46,Germany,2021-10-12,False,Basic,385.87,Yes
15427,Alice,22,Germany,2023-11-24,False,Enterprise,476.82,No
15428,Faythe,59,India,2022-12-09,False,Enterprise,33.7,No
15429,Bob,55,Australia,2019-01-07,False,Enterprise,315.25,Yes
15430,David,55,India,2021-08-30,True,Basic,302.29,Yes
15431,David,19,India,2023-03-20,False,Basic,434.41,Yes
15432,Bob,37,Germany,2023-11-22,False,Free,156.86,Yes
15433,David,30,Germany,2023-09-14,True,Premium,257.84,Yes
15434,Grace,43,Canada,2021-10-16,False,Premium,470.35,No
15435,Bob,52,Germany,2023-01-29,True,Free,497.79,Yes
15436,Alice,25,UK,2019-04-14,False,Premium,283.76,No
15437,Bob,45,UK,2020-04-08,False,Premium,103.94,Yes
15438,Eve,58,Germany,2023-05-07,True,Enterprise,396.74,Yes
15439,Eve,32,UK,2023-06-06,True,Free,187.56,Yes
15440,Charlie,25,Germany,2021-04-27,True,Free,456.17,Yes
15441,David,28,India,2023-05-03,False,Premium,397.75,Yes
15442,Faythe,46,Germany,2019-12-17,False,Free,469.88,No
15443,David,22,India,2023-10-19,False,Enterprise,107.42,No
15444,Grace,24,USA,2020-01-01,True,Enterprise,207.73,Yes
15445,Bob,35,UK,2019-07-01,True,Basic,124.85,No
15446,Faythe,45,USA,2019-08-31,False,Basic,470.27,Yes
15447,Faythe,29,UK,2019-08-08,False,Enterprise,367.29,No
15448,David,29,Australia,2022-05-16,True,Enterprise,12.3,No
15449,Faythe,53,Australia,2023-07-21,True,Premium,139.71,Yes
15450,Faythe,46,Australia,2022-04-20,False,Free,368.79,Yes
15451,Eve,28,USA,2020-03-04,False,Basic,340.58,No
15452,Alice,23,Australia,2021-03-18,False,Enterprise,18.89,Yes
15453,Bob,38,Germany,2019-02-04,False,Free,192.64,Yes
15454,David,27,Australia,2023-12-21,True,Enterprise,396.85,No
15455,Eve,49,USA,2020-11-05,False,Enterprise,169.5,No
15456,Grace,50,UK,2021-05-11,True,Enterprise,120.04,No
15457,Grace,34,Canada,2022-12-15,False,Premium,355.11,No
15458,Charlie,20,UK,2022-05-11,False,Premium,326.53,No
15459,Faythe,35,Canada,2022-03-31,False,Free,12.63,Yes
15460,Faythe,27,Germany,2023-11-01,True,Free,452.94,Yes
15461,David,58,UK,2020-02-12,False,Free,243.24,Yes
15462,Alice,56,USA,2022-10-04,True,Basic,428.72,Yes
15463,Alice,25,Germany,2019-01-04,False,Premium,195.35,Yes
15464,David,51,UK,2019-12-27,False,Premium,187.68,Yes
15465,David,54,Germany,2021-09-16,True,Basic,61.05,Yes
15466,Eve,58,Canada,2020-08-12,False,Basic,398.94,Yes
15467,Grace,50,Germany,2023-08-15,True,Basic,2.06,No
15468,David,27,USA,2022-10-13,True,Premium,144.8,Yes
15469,Grace,57,UK,2023-07-10,True,Free,36.32,No
15470,Charlie,35,Canada,2021-11-25,False,Free,356.02,Yes
15471,Grace,42,Germany,2019-12-01,False,Premium,358.35,Yes
15472,Eve,59,India,2022-08-07,True,Enterprise,156.77,No
15473,Faythe,58,Canada,2019-10-12,False,Premium,351.1,Yes
15474,Faythe,53,Canada,2021-11-25,False,Free,124.2,Yes
15475,Grace,19,USA,2022-09-09,False,Basic,156.98,Yes
15476,Faythe,36,USA,2023-01-26,True,Enterprise,403.54,No
15477,Faythe,27,Germany,2020-01-30,True,Basic,369.6,No
15478,Bob,20,India,2020-07-20,False,Premium,386.96,No
15479,Charlie,36,Canada,2021-12-08,True,Premium,56.37,No
15480,Eve,43,Germany,2020-04-07,False,Premium,66.33,Yes
15481,Eve,42,Australia,2022-08-29,False,Enterprise,151.62,Yes
15482,Faythe,34,India,2019-12-21,False,Premium,51.72,No
15483,Alice,27,Germany,2019-12-09,False,Free,260.64,No
15484,Eve,28,Canada,2019-02-24,False,Enterprise,265.48,No
15485,Charlie,28,Germany,2022-08-28,False,Free,173.79,No
15486,David,29,USA,2021-04-21,True,Premium,207.33,No
15487,Charlie,57,USA,2019-09-17,False,Free,49.69,No
15488,Faythe,25,UK,2021-05-26,True,Basic,339.43,Yes
15489,Faythe,41,India,2021-07-09,True,Basic,132.44,Yes
15490,Bob,31,Australia,2023-07-24,False,Premium,388.6,Yes
15491,Grace,40,Canada,2021-09-24,True,Basic,385.49,Yes
15492,Eve,53,India,2021-07-03,False,Premium,295.6,Yes
15493,Grace,34,USA,2022-01-16,True,Free,219.48,Yes
15494,Grace,22,Australia,2021-06-22,False,Enterprise,103.38,Yes
15495,Eve,20,Canada,2022-09-05,False,Premium,468.78,No
15496,Eve,26,UK,2022-11-14,True,Basic,448.08,No
15497,Faythe,37,USA,2019-09-27,False,Enterprise,376.09,No
15498,Eve,37,USA,2021-08-23,False,Premium,459.12,No
15499,Alice,36,Australia,2023-01-23,True,Enterprise,449.62,Yes
15500,Alice,38,India,2022-10-16,False,Free,261.09,Yes
15501,David,33,Germany,2022-02-23,True,Free,104.88,No
15502,Eve,50,India,2021-04-18,False,Enterprise,101.94,Yes
15503,Bob,22,USA,2019-07-04,False,Premium,248.58,Yes
15504,David,41,India,2019-12-31,True,Enterprise,362.49,Yes
15505,Faythe,32,Germany,2023-04-15,False,Basic,202.27,Yes
15506,Eve,43,UK,2020-12-20,True,Premium,201.89,No
15507,Alice,42,Canada,2021-10-28,True,Enterprise,36.43,No
15508,Bob,45,USA,2020-10-15,True,Premium,389.39,Yes
15509,David,50,India,2023-10-14,False,Basic,85.84,No
15510,Bob,35,USA,2023-12-25,True,Premium,449.28,Yes
15511,Eve,35,Canada,2021-06-20,True,Enterprise,87.12,Yes
15512,Charlie,55,India,2022-12-08,False,Enterprise,371.13,Yes
15513,Bob,50,UK,2022-03-01,True,Enterprise,372.82,Yes
15514,Bob,44,Canada,2022-10-11,False,Free,430.84,No
15515,Faythe,32,Germany,2021-10-14,True,Free,260.64,No
15516,Alice,30,Germany,2019-11-19,False,Basic,201.32,Yes
15517,Eve,51,USA,2021-06-24,False,Free,48.54,No
15518,Bob,21,Germany,2019-04-12,False,Free,417.39,Yes
15519,Eve,52,India,2021-03-05,False,Basic,208.54,Yes
15520,Alice,36,Germany,2023-01-29,False,Premium,494.56,No
15521,Faythe,48,UK,2022-12-23,False,Premium,149.43,No
15522,Eve,42,Australia,2019-03-16,True,Basic,219.04,Yes
15523,Grace,57,India,2022-01-28,True,Basic,208.23,No
15524,Alice,29,Australia,2021-01-13,False,Enterprise,238.85,No
15525,Alice,29,USA,2019-08-24,True,Premium,111.3,Yes
15526,David,59,USA,2022-07-16,False,Free,136.88,No
15527,Faythe,42,Germany,2021-06-06,True,Enterprise,230.26,No
15528,Faythe,50,Germany,2023-05-10,False,Premium,385.5,Yes
15529,Grace,54,USA,2022-07-01,True,Free,372.26,No
15530,Eve,45,India,2020-12-27,True,Free,92.25,No
15531,Charlie,26,Canada,2021-03-21,False,Basic,265.72,No
15532,Grace,31,USA,2019-11-25,True,Free,261.15,Yes
15533,David,20,UK,2021-04-15,False,Basic,285.4,Yes
15534,Faythe,22,India,2022-08-15,False,Free,157.32,No
15535,Alice,43,Canada,2020-01-05,True,Premium,359.09,No
15536,Faythe,58,Canada,2023-08-22,True,Free,140.19,Yes
15537,Grace,35,India,2019-09-16,True,Premium,164.44,No
15538,Charlie,55,USA,2019-08-16,False,Basic,95.85,No
15539,Bob,38,Canada,2020-01-12,True,Enterprise,80.28,No
15540,Bob,56,UK,2019-05-25,True,Basic,440.64,No
15541,Faythe,33,Australia,2019-03-21,True,Enterprise,196.99,No
15542,Faythe,57,India,2021-11-28,True,Free,377.75,Yes
15543,David,40,Germany,2020-12-06,True,Premium,379.27,Yes
15544,Faythe,46,Australia,2020-12-09,True,Free,285.42,No
15545,Charlie,27,USA,2019-04-07,False,Basic,412.95,Yes
15546,Faythe,22,India,2019-09-03,True,Premium,0.43,Yes
15547,Eve,28,UK,2019-11-29,False,Basic,80.87,Yes
15548,Grace,46,Australia,2023-05-31,False,Enterprise,427.0,No
15549,Charlie,44,Australia,2022-11-27,True,Basic,468.4,No
15550,David,51,Canada,2021-02-03,False,Free,255.49,No
15551,Eve,31,USA,2019-10-05,True,Free,346.64,Yes
15552,Eve,58,USA,2021-10-28,False,Free,78.07,Yes
15553,Grace,59,India,2022-10-19,True,Enterprise,335.71,No
15554,Bob,27,India,2023-01-15,False,Free,324.68,No
15555,Charlie,59,UK,2023-10-01,True,Basic,54.81,Yes
15556,Grace,28,Germany,2019-09-09,True,Enterprise,391.54,No
15557,Eve,28,India,2021-06-14,True,Basic,16.79,No
15558,David,52,Australia,2019-01-18,False,Premium,490.0,Yes
15559,Grace,36,India,2020-01-25,True,Free,483.04,Yes
15560,Bob,41,India,2022-06-19,False,Premium,393.45,Yes
15561,Eve,18,UK,2022-06-30,True,Free,243.48,No
15562,Grace,29,Canada,2021-10-24,True,Enterprise,149.05,Yes
15563,Charlie,31,Germany,2022-10-28,False,Enterprise,169.53,No
15564,Bob,20,UK,2022-12-19,True,Premium,51.57,No
15565,Charlie,49,India,2021-01-18,False,Premium,362.6,No
15566,Charlie,33,Canada,2022-04-17,True,Free,480.42,Yes
15567,Charlie,55,India,2019-01-12,False,Enterprise,119.42,Yes
15568,Grace,27,UK,2022-08-09,False,Free,488.89,Yes
15569,Bob,34,USA,2021-02-08,True,Basic,226.5,Yes
15570,Grace,57,India,2019-09-16,True,Basic,70.09,No
15571,Grace,21,Canada,2020-03-04,False,Free,386.06,Yes
15572,Grace,32,Germany,2020-08-19,True,Free,415.04,Yes
15573,Eve,50,USA,2019-10-22,False,Free,168.89,No
15574,Faythe,56,India,2022-09-18,False,Free,483.48,No
15575,Alice,27,India,2022-02-09,True,Premium,268.18,No
15576,Eve,24,Canada,2019-07-25,False,Premium,16.06,Yes
15577,Bob,50,USA,2019-08-10,False,Premium,172.34,Yes
15578,Alice,34,USA,2023-04-03,False,Premium,382.97,Yes
15579,Alice,29,USA,2021-11-02,True,Basic,99.39,No
15580,Alice,34,India,2022-07-17,True,Free,65.83,No
15581,Faythe,33,USA,2023-04-26,True,Premium,306.92,Yes
15582,Grace,31,India,2019-02-09,True,Premium,149.46,Yes
15583,David,20,India,2020-05-19,False,Enterprise,306.8,No
15584,Bob,47,Australia,2020-08-23,True,Enterprise,157.72,Yes
15585,Faythe,58,USA,2020-09-04,True,Free,385.63,Yes
15586,Faythe,52,UK,2023-10-21,True,Premium,210.8,No
15587,David,43,Germany,2022-05-23,True,Premium,493.09,No
15588,Alice,29,Germany,2022-08-20,True,Basic,187.37,Yes
15589,Grace,48,UK,2020-06-05,False,Premium,73.27,Yes
15590,David,34,USA,2023-10-19,True,Free,317.56,Yes
15591,David,54,India,2022-02-18,True,Enterprise,364.32,No
15592,Faythe,25,Canada,2022-08-26,True,Enterprise,172.27,Yes
15593,Bob,36,UK,2023-08-26,True,Premium,372.94,No
15594,Charlie,43,Germany,2023-08-15,False,Basic,170.74,Yes
15595,Grace,21,Germany,2019-11-01,True,Basic,48.58,No
15596,David,32,India,2022-12-20,False,Free,41.6,No
15597,Grace,31,Germany,2023-01-22,True,Basic,238.28,No
15598,David,47,Germany,2020-08-18,False,Premium,491.81,Yes
15599,Alice,59,India,2019-07-21,True,Free,265.96,No
15600,Grace,41,USA,2020-07-15,False,Premium,266.09,No
15601,Alice,51,Australia,2023-08-12,False,Free,431.43,No
15602,Faythe,36,Germany,2020-02-16,True,Basic,473.66,No
15603,Alice,20,Australia,2019-08-08,False,Basic,87.96,No
15604,Grace,21,Australia,2022-03-24,False,Premium,66.01,Yes
15605,Eve,28,USA,2023-06-21,True,Enterprise,341.24,No
15606,Grace,30,Canada,2019-11-20,False,Basic,305.88,No
15607,David,35,USA,2020-09-02,True,Enterprise,172.86,Yes
15608,Alice,36,India,2019-12-06,False,Premium,447.77,Yes
15609,Bob,50,India,2022-11-14,True,Basic,271.32,Yes
15610,Eve,55,India,2022-04-24,False,Basic,86.59,No
15611,Faythe,20,Germany,2019-05-14,False,Enterprise,194.73,Yes
15612,Charlie,52,UK,2021-04-07,False,Premium,438.92,Yes
15613,David,18,Germany,2021-04-28,False,Enterprise,9.31,Yes
15614,David,52,USA,2019-05-27,False,Basic,418.97,No
15615,Bob,53,Canada,2022-02-10,True,Free,475.82,No
15616,Charlie,55,Canada,2023-04-02,True,Basic,183.18,Yes
15617,Charlie,56,Canada,2020-03-08,False,Enterprise,142.39,No
15618,Faythe,42,Australia,2020-01-22,False,Free,82.88,Yes
15619,Faythe,57,Canada,2022-10-21,False,Enterprise,20.0,Yes
15620,Eve,30,Australia,2021-11-23,False,Free,338.25,Yes
15621,David,21,UK,2019-03-03,False,Free,85.48,Yes
15622,Alice,23,Canada,2020-03-19,False,Enterprise,447.42,Yes
15623,Faythe,28,Australia,2019-07-15,False,Enterprise,227.88,Yes
15624,Bob,18,Germany,2019-03-28,True,Free,486.46,No
15625,Bob,25,Canada,2021-06-09,False,Free,489.92,No
15626,Bob,51,India,2023-07-17,False,Basic,400.27,No
15627,Grace,57,USA,2022-07-01,True,Enterprise,219.88,Yes
15628,Faythe,26,Germany,2022-02-24,True,Basic,231.18,Yes
15629,Faythe,53,UK,2022-03-31,True,Premium,475.29,Yes
15630,Bob,56,Germany,2021-07-13,True,Enterprise,363.84,Yes
15631,Faythe,59,India,2022-09-01,False,Premium,200.33,No
15632,Grace,54,Canada,2019-06-21,False,Premium,431.25,Yes
15633,Alice,59,Canada,2020-02-03,True,Enterprise,135.91,Yes
15634,Alice,38,UK,2021-03-23,False,Premium,468.41,No
15635,Eve,37,USA,2019-11-27,False,Free,121.24,Yes
15636,David,55,Canada,2022-10-14,True,Basic,366.51,Yes
15637,Alice,18,Australia,2019-09-09,False,Free,323.66,Yes
15638,Eve,52,UK,2021-10-29,False,Premium,293.13,Yes
15639,Charlie,45,Canada,2021-02-01,False,Free,234.06,Yes
15640,David,24,Australia,2022-06-16,False,Enterprise,278.77,No
15641,Alice,26,Germany,2019-02-04,True,Premium,346.24,No
15642,Grace,18,UK,2021-02-16,True,Enterprise,316.69,No
15643,Charlie,53,UK,2023-06-28,False,Premium,138.28,Yes
15644,Eve,51,UK,2021-07-22,False,Premium,135.85,No
15645,Alice,51,Canada,2022-11-07,False,Enterprise,324.56,No
15646,Alice,34,UK,2020-10-30,False,Premium,76.23,No
15647,Faythe,49,Germany,2023-09-06,True,Basic,487.52,No
15648,Charlie,19,USA,2020-12-10,False,Enterprise,423.39,Yes
15649,Alice,53,USA,2023-10-13,True,Premium,226.51,Yes
15650,Bob,42,India,2020-12-30,False,Basic,262.5,No
15651,Grace,43,Germany,2022-05-09,False,Basic,177.13,No
15652,Faythe,43,Germany,2022-06-10,False,Premium,76.21,No
15653,Faythe,38,UK,2020-09-19,True,Basic,295.74,No
15654,Alice,35,India,2023-02-28,True,Premium,494.4,No
15655,Grace,46,Australia,2019-03-18,False,Premium,81.47,No
15656,Faythe,41,Australia,2022-05-26,False,Premium,268.06,Yes
15657,David,45,Germany,2020-01-09,True,Premium,480.09,No
15658,Charlie,29,Germany,2019-02-22,False,Basic,491.16,Yes
15659,David,28,Germany,2023-06-08,False,Free,242.96,No
15660,Eve,44,Canada,2019-09-15,True,Enterprise,36.55,Yes
15661,David,40,Germany,2019-05-12,True,Free,125.01,No
15662,Grace,50,Australia,2023-10-01,True,Premium,351.88,Yes
15663,Bob,33,Canada,2023-12-16,False,Premium,34.84,Yes
15664,Faythe,45,Australia,2022-11-19,False,Premium,318.91,Yes
15665,Grace,45,Germany,2020-08-17,False,Free,225.2,No
15666,Faythe,55,Australia,2021-07-16,False,Enterprise,90.35,No
15667,Bob,23,USA,2019-09-06,False,Free,49.79,Yes
15668,Faythe,59,Canada,2020-02-02,True,Enterprise,341.49,Yes
15669,David,46,Canada,2019-03-10,True,Premium,88.04,No
15670,Eve,51,UK,2021-07-09,False,Basic,261.36,Yes
15671,Alice,20,Germany,2020-10-15,False,Basic,246.51,Yes
15672,Bob,23,India,2022-12-17,False,Free,336.82,No
15673,David,55,India,2020-10-13,False,Basic,215.66,No
15674,Grace,30,India,2021-08-02,True,Basic,457.7,No
15675,David,53,India,2019-12-06,False,Enterprise,426.21,No
15676,David,32,USA,2020-01-09,False,Premium,408.75,Yes
15677,Alice,23,India,2021-06-03,True,Basic,138.64,Yes
15678,Charlie,50,Australia,2022-07-21,False,Premium,492.47,No
15679,Faythe,58,UK,2019-09-14,False,Premium,262.08,Yes
15680,Faythe,29,India,2020-05-30,False,Premium,488.31,Yes
15681,Grace,30,UK,2022-07-15,False,Premium,420.48,Yes
15682,Eve,50,Canada,2022-10-12,True,Basic,432.46,No
15683,Grace,45,Australia,2021-04-26,False,Free,352.9,No
15684,Charlie,53,Germany,2019-11-04,False,Basic,86.91,Yes
15685,Faythe,22,India,2020-08-24,False,Free,479.01,No
15686,Eve,42,UK,2023-03-31,False,Free,200.11,Yes
15687,Grace,34,Australia,2023-07-30,True,Premium,471.79,No
15688,Eve,54,UK,2021-01-01,True,Basic,438.82,Yes
15689,David,36,Germany,2023-12-27,False,Enterprise,411.2,Yes
15690,Bob,52,Canada,2023-09-14,False,Free,4.06,No
15691,David,51,India,2020-05-05,True,Free,288.31,No
15692,Alice,23,UK,2020-09-30,False,Basic,122.0,Yes
15693,Faythe,36,India,2020-09-29,True,Enterprise,440.26,Yes
15694,Eve,18,Australia,2020-12-07,False,Enterprise,350.76,No
15695,Grace,24,USA,2019-07-17,True,Free,324.35,Yes
15696,Bob,51,UK,2022-10-06,False,Basic,452.26,Yes
15697,Grace,36,Canada,2022-05-26,False,Enterprise,147.84,Yes
15698,Faythe,50,Australia,2021-10-28,False,Premium,53.93,No
15699,Eve,43,Germany,2022-06-08,True,Enterprise,152.68,No
15700,Eve,58,UK,2023-09-23,False,Free,91.75,Yes
15701,David,59,USA,2022-01-21,False,Premium,126.32,Yes
15702,Bob,44,Germany,2020-10-18,True,Enterprise,283.14,No
15703,Bob,55,Canada,2019-01-16,False,Enterprise,227.68,Yes
15704,Faythe,43,India,2023-07-07,True,Enterprise,490.49,No
15705,Eve,52,India,2022-05-04,False,Free,209.24,No
15706,Bob,37,UK,2021-06-24,False,Premium,75.9,No
15707,Bob,41,Germany,2020-04-08,True,Free,437.44,No
15708,Grace,38,USA,2021-07-03,False,Enterprise,138.18,No
15709,Faythe,43,USA,2021-03-28,True,Basic,53.93,No
15710,David,37,Canada,2022-05-13,True,Premium,329.42,Yes
15711,Grace,23,Australia,2021-04-07,True,Basic,128.17,No
15712,Grace,20,Germany,2020-08-02,True,Free,7.99,Yes
15713,Charlie,27,Germany,2022-02-24,True,Premium,331.82,No
15714,Alice,29,India,2019-06-09,True,Premium,36.2,Yes
15715,Charlie,50,Canada,2023-03-05,False,Enterprise,1.13,No
15716,Bob,39,Canada,2023-01-29,False,Free,341.12,Yes
15717,Eve,33,Australia,2021-04-27,True,Enterprise,226.58,No
15718,Alice,34,Canada,2020-05-12,True,Enterprise,402.22,No
15719,Alice,27,Germany,2023-01-11,True,Free,82.16,No
15720,Eve,29,India,2020-04-08,False,Enterprise,255.35,Yes
15721,Alice,36,Canada,2019-12-08,False,Free,58.02,No
15722,Eve,57,India,2020-05-22,True,Basic,204.86,Yes
15723,Alice,40,Australia,2023-08-15,True,Enterprise,178.19,No
15724,Grace,57,Canada,2022-07-31,True,Premium,319.1,Yes
15725,Faythe,27,Germany,2019-05-31,True,Premium,311.71,Yes
15726,Faythe,27,India,2021-10-18,False,Basic,129.11,Yes
15727,Charlie,27,UK,2020-07-28,True,Premium,25.34,No
15728,Grace,56,Australia,2021-06-04,False,Basic,52.39,Yes
15729,Alice,47,Canada,2021-06-13,False,Basic,456.46,No
15730,David,21,Germany,2020-11-26,True,Enterprise,363.29,Yes
15731,Eve,18,India,2019-08-01,True,Free,471.21,No
15732,Grace,36,USA,2020-08-07,True,Basic,308.86,Yes
15733,Alice,22,Germany,2022-09-07,True,Premium,439.64,No
15734,Faythe,47,Germany,2021-03-06,False,Premium,386.42,Yes
15735,Faythe,43,USA,2020-10-27,False,Free,122.38,No
15736,Eve,57,USA,2019-07-07,False,Enterprise,374.89,No
15737,David,51,UK,2023-05-15,True,Premium,304.69,Yes
15738,Alice,19,UK,2021-02-06,False,Enterprise,84.9,Yes
15739,Alice,41,UK,2021-09-13,True,Basic,47.06,Yes
15740,David,31,Germany,2019-07-02,True,Premium,183.33,Yes
15741,David,58,Germany,2020-01-19,True,Basic,292.85,No
15742,David,59,Germany,2019-01-25,False,Premium,278.35,No
15743,Faythe,30,UK,2021-07-05,True,Premium,240.6,No
15744,Eve,46,India,2023-04-10,True,Free,239.4,No
15745,Grace,18,Germany,2022-08-30,True,Basic,8.25,No
15746,David,51,Germany,2019-02-07,False,Free,10.79,Yes
15747,Eve,21,Germany,2019-10-29,False,Free,203.89,Yes
15748,Charlie,45,UK,2022-10-24,True,Free,257.59,No
15749,Alice,36,Canada,2019-04-10,False,Free,337.77,Yes
15750,Alice,18,UK,2022-11-12,False,Enterprise,332.61,Yes
15751,Bob,53,Canada,2020-10-20,False,Enterprise,492.56,Yes
15752,Charlie,30,UK,2020-03-21,True,Enterprise,195.9,No
15753,Grace,59,India,2023-12-21,False,Basic,63.37,Yes
15754,David,22,India,2020-04-14,True,Enterprise,150.49,Yes
15755,David,50,Germany,2019-02-24,False,Basic,383.28,Yes
15756,Grace,31,UK,2023-02-28,False,Premium,121.93,No
15757,Faythe,33,Canada,2020-08-06,False,Enterprise,408.74,No
15758,Charlie,49,Canada,2021-01-24,True,Premium,403.03,No
15759,David,44,India,2019-05-07,True,Enterprise,234.61,Yes
15760,Bob,52,Germany,2022-09-06,False,Free,365.04,No
